ID,CTD_C_hydrophobicity_g1,CTD_C_hydrophobicity_g2,CTD_C_hydrophobicity_g3,CTD_C_vdw_volume_g1,CTD_C_vdw_volume_g2,CTD_C_vdw_volume_g3,CTD_C_polarity_g1,CTD_C_polarity_g2,CTD_C_polarity_g3,CTD_C_polarizability_g1,CTD_C_polarizability_g2,CTD_C_polarizability_g3,CTD_C_charge_g1,CTD_C_charge_g2,CTD_C_charge_g3,CTD_C_secondary_structure_g1,CTD_C_secondary_structure_g2,CTD_C_secondary_structure_g3,CTD_C_solvent_accessibility_g1,CTD_C_solvent_accessibility_g2,CTD_C_solvent_accessibility_g3,CTD_T_hydrophobicity_12,CTD_T_hydrophobicity_13,CTD_T_hydrophobicity_23,CTD_T_vdw_volume_12,CTD_T_vdw_volume_13,CTD_T_vdw_volume_23,CTD_T_polarity_12,CTD_T_polarity_13,CTD_T_polarity_23,CTD_T_polarizability_12,CTD_T_polarizability_13,CTD_T_polarizability_23,CTD_T_charge_12,CTD_T_charge_13,CTD_T_charge_23,CTD_T_secondary_structure_12,CTD_T_secondary_structure_13,CTD_T_secondary_structure_23,CTD_T_solvent_accessibility_12,CTD_T_solvent_accessibility_13,CTD_T_solvent_accessibility_23,CTD_D_hydrophobicity_g1_0,CTD_D_hydrophobicity_g1_25,CTD_D_hydrophobicity_g1_50,CTD_D_hydrophobicity_g1_75,CTD_D_hydrophobicity_g1_100,CTD_D_hydrophobicity_g2_0,CTD_D_hydrophobicity_g2_25,CTD_D_hydrophobicity_g2_50,CTD_D_hydrophobicity_g2_75,CTD_D_hydrophobicity_g2_100,CTD_D_hydrophobicity_g3_0,CTD_D_hydrophobicity_g3_25,CTD_D_hydrophobicity_g3_50,CTD_D_hydrophobicity_g3_75,CTD_D_hydrophobicity_g3_100,CTD_D_vdw_volume_g1_0,CTD_D_vdw_volume_g1_25,CTD_D_vdw_volume_g1_50,CTD_D_vdw_volume_g1_75,CTD_D_vdw_volume_g1_100,CTD_D_vdw_volume_g2_0,CTD_D_vdw_volume_g2_25,CTD_D_vdw_volume_g2_50,CTD_D_vdw_volume_g2_75,CTD_D_vdw_volume_g2_100,CTD_D_vdw_volume_g3_0,CTD_D_vdw_volume_g3_25,CTD_D_vdw_volume_g3_50,CTD_D_vdw_volume_g3_75,CTD_D_vdw_volume_g3_100,CTD_D_polarity_g1_0,CTD_D_polarity_g1_25,CTD_D_polarity_g1_50,CTD_D_polarity_g1_75,CTD_D_polarity_g1_100,CTD_D_polarity_g2_0,CTD_D_polarity_g2_25,CTD_D_polarity_g2_50,CTD_D_polarity_g2_75,CTD_D_polarity_g2_100,CTD_D_polarity_g3_0,CTD_D_polarity_g3_25,CTD_D_polarity_g3_50,CTD_D_polarity_g3_75,CTD_D_polarity_g3_100,CTD_D_polarizability_g1_0,CTD_D_polarizability_g1_25,CTD_D_polarizability_g1_50,CTD_D_polarizability_g1_75,CTD_D_polarizability_g1_100,CTD_D_polarizability_g2_0,CTD_D_polarizability_g2_25,CTD_D_polarizability_g2_50,CTD_D_polarizability_g2_75,CTD_D_polarizability_g2_100,CTD_D_polarizability_g3_0,CTD_D_polarizability_g3_25,CTD_D_polarizability_g3_50,CTD_D_polarizability_g3_75,CTD_D_polarizability_g3_100,CTD_D_charge_g1_0,CTD_D_charge_g1_25,CTD_D_charge_g1_50,CTD_D_charge_g1_75,CTD_D_charge_g1_100,CTD_D_charge_g2_0,CTD_D_charge_g2_25,CTD_D_charge_g2_50,CTD_D_charge_g2_75,CTD_D_charge_g2_100,CTD_D_charge_g3_0,CTD_D_charge_g3_25,CTD_D_charge_g3_50,CTD_D_charge_g3_75,CTD_D_charge_g3_100,CTD_D_secondary_structure_g1_0,CTD_D_secondary_structure_g1_25,CTD_D_secondary_structure_g1_50,CTD_D_secondary_structure_g1_75,CTD_D_secondary_structure_g1_100,CTD_D_secondary_structure_g2_0,CTD_D_secondary_structure_g2_25,CTD_D_secondary_structure_g2_50,CTD_D_secondary_structure_g2_75,CTD_D_secondary_structure_g2_100,CTD_D_secondary_structure_g3_0,CTD_D_secondary_structure_g3_25,CTD_D_secondary_structure_g3_50,CTD_D_secondary_structure_g3_75,CTD_D_secondary_structure_g3_100,CTD_D_solvent_accessibility_g1_0,CTD_D_solvent_accessibility_g1_25,CTD_D_solvent_accessibility_g1_50,CTD_D_solvent_accessibility_g1_75,CTD_D_solvent_accessibility_g1_100,CTD_D_solvent_accessibility_g2_0,CTD_D_solvent_accessibility_g2_25,CTD_D_solvent_accessibility_g2_50,CTD_D_solvent_accessibility_g2_75,CTD_D_solvent_accessibility_g2_100,CTD_D_solvent_accessibility_g3_0,CTD_D_solvent_accessibility_g3_25,CTD_D_solvent_accessibility_g3_50,CTD_D_solvent_accessibility_g3_75,CTD_D_solvent_accessibility_g3_100
Negative_F1957,0.137931,0.448276,0.413793,0.655172,0.275862,0.068966,0.413793,0.448276,0.137931,0.344828,0.586207,0.068966,0.034483,0.931034,0.034483,0.137931,0.448276,0.413793,0.620690,0.137931,0.241379,0.107143,0.071429,0.500000,0.464286,0.071429,0.071429,0.500000,0.071429,0.107143,0.500000,0.035714,0.107143,0.071429,0.000000,0.071429,0.107143,0.178571,0.464286,0.107143,0.357143,0.071429,24.137931,24.137931,51.724138,96.551724,100.000000,3.448276,27.586207,44.827586,62.068966,82.758621,6.896552,17.241379,48.275862,79.310345,93.103448,3.448276,27.586207,48.275862,68.965517,89.655172,6.896552,13.793103,34.482759,86.206897,100.000000,79.310345,79.310345,79.310345,96.551724,96.551724,6.896552,17.241379,48.275862,79.310345,93.103448,3.448276,27.586207,44.827586,62.068966,82.758621,24.137931,24.137931,51.724138,96.551724,100.000000,3.448276,27.586207,41.379310,62.068966,75.862069,6.896552,24.137931,51.724138,82.758621,100.000000,79.310345,79.310345,79.310345,96.551724,96.551724,96.551724,96.551724,96.551724,96.551724,96.551724,3.448276,27.586207,51.724138,75.862069,100.000000,24.137931,24.137931,24.137931,24.137931,24.137931,6.896552,6.896552,13.793103,24.137931,96.551724,17.241379,34.482759,55.172414,79.310345,93.103448,3.448276,20.689655,51.724138,68.965517,100.000000,3.448276,20.689655,41.379310,75.862069,93.103448,24.137931,24.137931,51.724138,96.551724,100.000000,10.344828,27.586207,55.172414,68.965517,82.758621
Negative_F1959,0.225806,0.387097,0.387097,0.580645,0.290323,0.129032,0.451613,0.322581,0.225806,0.290323,0.580645,0.129032,0.064516,0.838710,0.096774,0.193548,0.483871,0.322581,0.516129,0.225806,0.258065,0.133333,0.100000,0.500000,0.400000,0.066667,0.133333,0.400000,0.133333,0.100000,0.433333,0.033333,0.166667,0.100000,0.033333,0.133333,0.200000,0.200000,0.333333,0.133333,0.366667,0.100000,22.580645,58.064516,80.645161,96.774194,100.000000,3.225806,12.903226,35.483871,54.838710,93.548387,9.677419,29.032258,45.161290,67.741935,90.322581,3.225806,19.354839,45.161290,67.741935,100.000000,9.677419,32.258065,48.387097,77.419355,87.096774,35.483871,35.483871,83.870968,93.548387,96.774194,9.677419,32.258065,45.161290,74.193548,93.548387,3.225806,12.903226,25.806452,54.838710,70.967742,22.580645,58.064516,80.645161,96.774194,100.000000,3.225806,19.354839,51.612903,64.516129,100.000000,9.677419,29.032258,45.161290,74.193548,90.322581,35.483871,35.483871,83.870968,93.548387,96.774194,83.870968,83.870968,83.870968,96.774194,96.774194,3.225806,25.806452,45.161290,70.967742,93.548387,22.580645,22.580645,58.064516,100.000000,100.000000,6.451613,22.580645,38.709677,83.870968,96.774194,9.677419,29.032258,48.387097,74.193548,93.548387,3.225806,19.354839,54.838710,70.967742,100.000000,3.225806,16.129032,38.709677,64.516129,90.322581,22.580645,58.064516,80.645161,96.774194,100.000000,12.903226,25.806452,41.935484,54.838710,93.548387
Negative_F485,0.150000,0.250000,0.600000,0.350000,0.350000,0.300000,0.600000,0.250000,0.150000,0.200000,0.500000,0.300000,0.150000,0.850000,0.000000,0.600000,0.300000,0.100000,0.750000,0.150000,0.100000,0.052632,0.157895,0.368421,0.421053,0.157895,0.210526,0.368421,0.157895,0.052632,0.315789,0.000000,0.368421,0.210526,0.000000,0.000000,0.315789,0.210526,0.000000,0.157895,0.157895,0.052632,55.000000,55.000000,90.000000,95.000000,95.000000,15.000000,25.000000,35.000000,40.000000,50.000000,5.000000,20.000000,60.000000,75.000000,100.000000,15.000000,25.000000,40.000000,70.000000,100.000000,10.000000,20.000000,45.000000,75.000000,80.000000,5.000000,55.000000,65.000000,90.000000,95.000000,5.000000,20.000000,60.000000,75.000000,100.000000,15.000000,25.000000,35.000000,40.000000,50.000000,55.000000,55.000000,90.000000,95.000000,95.000000,15.000000,15.000000,25.000000,35.000000,40.000000,10.000000,30.000000,50.000000,75.000000,100.000000,5.000000,55.000000,65.000000,90.000000,95.000000,55.000000,55.000000,90.000000,95.000000,95.000000,5.000000,25.000000,45.000000,70.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,25.000000,40.000000,60.000000,95.000000,5.000000,65.000000,70.000000,85.000000,100.000000,15.000000,15.000000,15.000000,50.000000,50.000000,5.000000,25.000000,45.000000,75.000000,100.000000,55.000000,55.000000,90.000000,95.000000,95.000000,15.000000,15.000000,15.000000,50.000000,50.000000
Negative_F609,0.320000,0.360000,0.320000,0.320000,0.240000,0.440000,0.360000,0.280000,0.360000,0.320000,0.240000,0.440000,0.240000,0.720000,0.040000,0.440000,0.320000,0.240000,0.560000,0.320000,0.120000,0.208333,0.208333,0.333333,0.291667,0.250000,0.166667,0.291667,0.250000,0.166667,0.291667,0.250000,0.166667,0.333333,0.000000,0.083333,0.291667,0.166667,0.208333,0.333333,0.083333,0.083333,12.000000,16.000000,32.000000,44.000000,88.000000,4.000000,52.000000,68.000000,80.000000,96.000000,8.000000,20.000000,48.000000,76.000000,100.000000,4.000000,36.000000,60.000000,72.000000,88.000000,28.000000,48.000000,64.000000,84.000000,100.000000,8.000000,16.000000,32.000000,56.000000,96.000000,8.000000,24.000000,64.000000,84.000000,100.000000,4.000000,36.000000,60.000000,72.000000,80.000000,12.000000,28.000000,40.000000,56.000000,92.000000,4.000000,36.000000,60.000000,72.000000,88.000000,28.000000,48.000000,64.000000,84.000000,100.000000,8.000000,16.000000,32.000000,56.000000,96.000000,12.000000,16.000000,32.000000,44.000000,56.000000,4.000000,28.000000,60.000000,80.000000,100.000000,88.000000,88.000000,88.000000,88.000000,88.000000,12.000000,32.000000,44.000000,80.000000,100.000000,8.000000,20.000000,48.000000,64.000000,96.000000,4.000000,28.000000,52.000000,72.000000,88.000000,4.000000,24.000000,52.000000,76.000000,100.000000,12.000000,16.000000,32.000000,44.000000,88.000000,60.000000,60.000000,92.000000,96.000000,96.000000
Negative_F612,0.095238,0.380952,0.523810,0.238095,0.380952,0.380952,0.523810,0.238095,0.238095,0.238095,0.380952,0.380952,0.095238,0.904762,0.000000,0.571429,0.190476,0.238095,0.761905,0.095238,0.142857,0.050000,0.150000,0.600000,0.250000,0.200000,0.400000,0.350000,0.400000,0.100000,0.250000,0.200000,0.400000,0.200000,0.000000,0.000000,0.100000,0.250000,0.200000,0.200000,0.300000,0.000000,23.809524,23.809524,23.809524,38.095238,38.095238,4.761905,19.047619,57.142857,71.428571,95.238095,9.523810,28.571429,52.380952,80.952381,100.000000,4.761905,19.047619,47.619048,61.904762,71.428571,28.571429,42.857143,66.666667,80.952381,100.000000,9.523810,14.285714,33.333333,57.142857,95.238095,9.523810,28.571429,52.380952,80.952381,100.000000,4.761905,19.047619,47.619048,61.904762,71.428571,23.809524,38.095238,57.142857,85.714286,95.238095,4.761905,19.047619,47.619048,61.904762,71.428571,28.571429,42.857143,66.666667,80.952381,100.000000,9.523810,14.285714,33.333333,57.142857,95.238095,23.809524,23.809524,23.809524,38.095238,38.095238,4.761905,28.571429,57.142857,80.952381,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.809524,38.095238,57.142857,85.714286,100.000000,9.523810,9.523810,14.285714,33.333333,66.666667,4.761905,19.047619,47.619048,61.904762,71.428571,4.761905,19.047619,47.619048,71.428571,100.000000,23.809524,23.809524,23.809524,38.095238,38.095238,57.142857,57.142857,85.714286,95.238095,95.238095
Negative_F1010,0.076923,0.384615,0.538462,0.384615,0.307692,0.307692,0.538462,0.384615,0.076923,0.384615,0.307692,0.307692,0.076923,0.923077,0.000000,0.307692,0.461538,0.230769,0.692308,0.076923,0.230769,0.083333,0.083333,0.416667,0.416667,0.083333,0.083333,0.416667,0.083333,0.083333,0.416667,0.083333,0.083333,0.166667,0.000000,0.000000,0.333333,0.333333,0.166667,0.166667,0.333333,0.000000,84.615385,84.615385,84.615385,84.615385,84.615385,23.076923,30.769231,46.153846,53.846154,76.923077,7.692308,15.384615,61.538462,92.307692,100.000000,23.076923,30.769231,46.153846,53.846154,76.923077,15.384615,15.384615,38.461538,61.538462,69.230769,7.692308,7.692308,84.615385,92.307692,100.000000,7.692308,15.384615,61.538462,92.307692,100.000000,23.076923,30.769231,46.153846,53.846154,76.923077,84.615385,84.615385,84.615385,84.615385,84.615385,23.076923,30.769231,46.153846,53.846154,76.923077,15.384615,15.384615,38.461538,61.538462,69.230769,7.692308,7.692308,84.615385,92.307692,100.000000,84.615385,84.615385,84.615385,84.615385,84.615385,7.692308,23.076923,46.153846,69.230769,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.384615,15.384615,30.769231,69.230769,84.615385,7.692308,38.461538,46.153846,92.307692,100.000000,23.076923,23.076923,53.846154,76.923077,76.923077,7.692308,30.769231,61.538462,76.923077,100.000000,84.615385,84.615385,84.615385,84.615385,84.615385,23.076923,23.076923,46.153846,53.846154,53.846154
Negative_F1178,0.363636,0.272727,0.363636,0.424242,0.181818,0.393939,0.393939,0.242424,0.363636,0.242424,0.363636,0.393939,0.272727,0.696970,0.030303,0.333333,0.393939,0.272727,0.454545,0.363636,0.181818,0.156250,0.343750,0.156250,0.156250,0.406250,0.093750,0.218750,0.343750,0.156250,0.156250,0.218750,0.281250,0.343750,0.031250,0.031250,0.312500,0.125000,0.250000,0.437500,0.187500,0.062500,3.030303,15.151515,39.393939,66.666667,100.000000,9.090909,48.484848,54.545455,60.606061,87.878788,12.121212,24.242424,63.636364,84.848485,96.969697,9.090909,27.272727,54.545455,75.757576,96.969697,45.454545,66.666667,69.696970,81.818182,90.909091,3.030303,21.212121,36.363636,51.515152,100.000000,12.121212,33.333333,63.636364,84.848485,96.969697,9.090909,27.272727,54.545455,60.606061,87.878788,3.030303,15.151515,39.393939,66.666667,100.000000,9.090909,27.272727,54.545455,60.606061,87.878788,12.121212,33.333333,66.666667,81.818182,96.969697,3.030303,21.212121,36.363636,51.515152,100.000000,3.030303,15.151515,30.303030,42.424242,100.000000,9.090909,33.333333,60.606061,81.818182,96.969697,45.454545,45.454545,45.454545,45.454545,45.454545,3.030303,15.151515,39.393939,78.787879,100.000000,9.090909,24.242424,51.515152,81.818182,96.969697,27.272727,54.545455,60.606061,72.727273,87.878788,12.121212,27.272727,63.636364,84.848485,96.969697,3.030303,15.151515,39.393939,66.666667,100.000000,9.090909,48.484848,51.515152,60.606061,87.878788
Negative_F1180,0.166667,0.400000,0.433333,0.500000,0.133333,0.366667,0.533333,0.300000,0.166667,0.266667,0.366667,0.366667,0.133333,0.833333,0.033333,0.333333,0.533333,0.133333,0.666667,0.166667,0.166667,0.103448,0.103448,0.413793,0.103448,0.379310,0.172414,0.310345,0.137931,0.068966,0.206897,0.172414,0.379310,0.172414,0.034483,0.034483,0.344828,0.172414,0.103448,0.172414,0.310345,0.034483,16.666667,43.333333,46.666667,50.000000,80.000000,3.333333,23.333333,40.000000,60.000000,90.000000,6.666667,30.000000,66.666667,86.666667,100.000000,3.333333,23.333333,40.000000,76.666667,100.000000,20.000000,20.000000,43.333333,73.333333,83.333333,10.000000,33.333333,53.333333,80.000000,93.333333,6.666667,20.000000,63.333333,83.333333,100.000000,3.333333,26.666667,40.000000,60.000000,90.000000,16.666667,43.333333,46.666667,50.000000,80.000000,3.333333,26.666667,40.000000,60.000000,90.000000,6.666667,20.000000,43.333333,83.333333,100.000000,10.000000,33.333333,53.333333,80.000000,93.333333,16.666667,16.666667,46.666667,50.000000,80.000000,3.333333,26.666667,56.666667,76.666667,100.000000,43.333333,43.333333,43.333333,43.333333,43.333333,3.333333,26.666667,43.333333,73.333333,90.000000,6.666667,20.000000,60.000000,83.333333,100.000000,23.333333,23.333333,40.000000,56.666667,76.666667,3.333333,26.666667,56.666667,83.333333,100.000000,16.666667,43.333333,46.666667,50.000000,80.000000,10.000000,23.333333,53.333333,60.000000,70.000000
Negative_F1203,0.242424,0.393939,0.363636,0.484848,0.363636,0.151515,0.363636,0.393939,0.242424,0.424242,0.424242,0.151515,0.121212,0.848485,0.030303,0.424242,0.272727,0.303030,0.545455,0.242424,0.212121,0.218750,0.218750,0.375000,0.375000,0.187500,0.062500,0.375000,0.218750,0.218750,0.437500,0.156250,0.093750,0.250000,0.000000,0.062500,0.187500,0.375000,0.218750,0.312500,0.281250,0.125000,12.121212,21.212121,36.363636,69.696970,93.939394,3.030303,39.393939,51.515152,72.727273,96.969697,6.060606,18.181818,57.575758,75.757576,100.000000,3.030303,30.303030,51.515152,78.787879,100.000000,6.060606,24.242424,36.363636,66.666667,87.878788,18.181818,21.212121,45.454545,84.848485,93.939394,6.060606,18.181818,57.575758,75.757576,100.000000,3.030303,39.393939,51.515152,72.727273,96.969697,12.121212,21.212121,36.363636,69.696970,93.939394,3.030303,30.303030,48.484848,72.727273,96.969697,6.060606,27.272727,57.575758,75.757576,100.000000,18.181818,21.212121,45.454545,84.848485,93.939394,21.212121,21.212121,45.454545,84.848485,93.939394,3.030303,27.272727,51.515152,72.727273,100.000000,12.121212,12.121212,12.121212,12.121212,12.121212,6.060606,27.272727,42.424242,72.727273,93.939394,15.151515,33.333333,63.636364,87.878788,100.000000,3.030303,24.242424,48.484848,69.696970,90.909091,6.060606,30.303030,51.515152,72.727273,100.000000,12.121212,21.212121,36.363636,69.696970,93.939394,3.030303,15.151515,60.606061,90.909091,96.969697
Negative_F1586,0.076923,0.384615,0.538462,0.384615,0.384615,0.230769,0.538462,0.384615,0.076923,0.384615,0.384615,0.230769,0.076923,0.923077,0.000000,0.307692,0.384615,0.307692,0.769231,0.076923,0.153846,0.083333,0.083333,0.416667,0.333333,0.166667,0.166667,0.416667,0.083333,0.083333,0.333333,0.166667,0.166667,0.166667,0.000000,0.000000,0.166667,0.250000,0.250000,0.166667,0.166667,0.000000,53.846154,53.846154,53.846154,53.846154,53.846154,23.076923,30.769231,61.538462,76.923077,84.615385,7.692308,15.384615,46.153846,92.307692,100.000000,23.076923,30.769231,61.538462,76.923077,84.615385,7.692308,38.461538,69.230769,92.307692,100.000000,15.384615,15.384615,46.153846,53.846154,53.846154,7.692308,15.384615,46.153846,92.307692,100.000000,23.076923,30.769231,61.538462,76.923077,84.615385,53.846154,53.846154,53.846154,53.846154,53.846154,23.076923,30.769231,61.538462,76.923077,84.615385,7.692308,38.461538,69.230769,92.307692,100.000000,15.384615,15.384615,46.153846,53.846154,53.846154,53.846154,53.846154,53.846154,53.846154,53.846154,7.692308,23.076923,46.153846,76.923077,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.769231,30.769231,53.846154,92.307692,100.000000,7.692308,15.384615,38.461538,46.153846,69.230769,23.076923,23.076923,61.538462,76.923077,84.615385,7.692308,23.076923,38.461538,69.230769,100.000000,53.846154,53.846154,53.846154,53.846154,53.846154,76.923077,76.923077,76.923077,84.615385,84.615385
Negative_F2229,0.076923,0.384615,0.538462,0.230769,0.461538,0.307692,0.538462,0.230769,0.230769,0.230769,0.461538,0.307692,0.000000,1.000000,0.000000,0.538462,0.307692,0.153846,0.769231,0.076923,0.153846,0.083333,0.083333,0.416667,0.250000,0.083333,0.416667,0.250000,0.250000,0.083333,0.250000,0.083333,0.416667,0.000000,0.000000,0.000000,0.250000,0.250000,0.083333,0.083333,0.250000,0.083333,23.076923,23.076923,23.076923,23.076923,23.076923,30.769231,53.846154,61.538462,76.923077,84.615385,7.692308,15.384615,46.153846,92.307692,100.000000,53.846154,53.846154,61.538462,76.923077,76.923077,15.384615,23.076923,38.461538,69.230769,92.307692,7.692308,7.692308,30.769231,84.615385,100.000000,7.692308,15.384615,46.153846,92.307692,100.000000,53.846154,53.846154,61.538462,76.923077,76.923077,23.076923,23.076923,30.769231,84.615385,84.615385,53.846154,53.846154,61.538462,76.923077,76.923077,15.384615,23.076923,38.461538,69.230769,92.307692,7.692308,7.692308,30.769231,84.615385,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.692308,30.769231,53.846154,76.923077,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.384615,23.076923,61.538462,84.615385,92.307692,7.692308,7.692308,38.461538,46.153846,100.000000,53.846154,53.846154,53.846154,76.923077,76.923077,7.692308,38.461538,53.846154,76.923077,100.000000,23.076923,23.076923,23.076923,23.076923,23.076923,30.769231,30.769231,30.769231,84.615385,84.615385
Negative_F2237,0.076923,0.307692,0.615385,0.307692,0.538462,0.153846,0.615385,0.307692,0.076923,0.230769,0.615385,0.153846,0.076923,0.923077,0.000000,0.538462,0.230769,0.230769,0.769231,0.076923,0.153846,0.083333,0.083333,0.416667,0.416667,0.083333,0.166667,0.416667,0.083333,0.083333,0.250000,0.083333,0.166667,0.166667,0.000000,0.000000,0.166667,0.250000,0.083333,0.166667,0.333333,0.000000,53.846154,53.846154,53.846154,53.846154,53.846154,23.076923,23.076923,46.153846,76.923077,84.615385,7.692308,15.384615,38.461538,69.230769,100.000000,23.076923,23.076923,46.153846,76.923077,84.615385,15.384615,30.769231,61.538462,92.307692,100.000000,7.692308,7.692308,7.692308,53.846154,53.846154,7.692308,15.384615,38.461538,69.230769,100.000000,23.076923,23.076923,46.153846,76.923077,84.615385,53.846154,53.846154,53.846154,53.846154,53.846154,46.153846,46.153846,76.923077,84.615385,84.615385,15.384615,23.076923,38.461538,69.230769,100.000000,7.692308,7.692308,7.692308,53.846154,53.846154,53.846154,53.846154,53.846154,53.846154,53.846154,7.692308,23.076923,46.153846,76.923077,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.384615,46.153846,61.538462,92.307692,100.000000,7.692308,7.692308,30.769231,38.461538,38.461538,23.076923,23.076923,76.923077,84.615385,84.615385,7.692308,30.769231,46.153846,84.615385,100.000000,53.846154,53.846154,53.846154,53.846154,53.846154,23.076923,23.076923,23.076923,76.923077,76.923077
Negative_F232,0.312500,0.312500,0.375000,0.406250,0.187500,0.406250,0.437500,0.218750,0.343750,0.187500,0.406250,0.406250,0.281250,0.687500,0.031250,0.437500,0.375000,0.187500,0.531250,0.312500,0.156250,0.161290,0.193548,0.322581,0.129032,0.354839,0.193548,0.161290,0.225806,0.193548,0.161290,0.129032,0.419355,0.322581,0.032258,0.032258,0.322581,0.225806,0.129032,0.322581,0.290323,0.032258,21.875000,37.500000,46.875000,75.000000,100.000000,3.125000,28.125000,43.750000,68.750000,93.750000,6.250000,12.500000,53.125000,78.125000,90.625000,3.125000,28.125000,59.375000,68.750000,93.750000,6.250000,9.375000,46.875000,71.875000,81.250000,15.625000,31.250000,50.000000,78.125000,100.000000,6.250000,15.625000,53.125000,81.250000,90.625000,3.125000,28.125000,59.375000,68.750000,93.750000,21.875000,31.250000,46.875000,75.000000,100.000000,3.125000,28.125000,43.750000,62.500000,68.750000,6.250000,18.750000,53.125000,81.250000,93.750000,15.625000,31.250000,50.000000,78.125000,100.000000,21.875000,37.500000,50.000000,75.000000,100.000000,3.125000,18.750000,53.125000,78.125000,93.750000,46.875000,46.875000,46.875000,46.875000,46.875000,6.250000,25.000000,40.625000,75.000000,100.000000,12.500000,18.750000,62.500000,78.125000,90.625000,3.125000,28.125000,43.750000,68.750000,93.750000,3.125000,18.750000,53.125000,71.875000,90.625000,21.875000,37.500000,46.875000,75.000000,100.000000,15.625000,31.250000,62.500000,84.375000,93.750000
Negative_F472,0.212121,0.393939,0.393939,0.454545,0.303030,0.242424,0.393939,0.363636,0.242424,0.393939,0.363636,0.242424,0.151515,0.818182,0.030303,0.424242,0.303030,0.272727,0.606061,0.212121,0.181818,0.125000,0.250000,0.281250,0.250000,0.187500,0.187500,0.250000,0.281250,0.093750,0.281250,0.125000,0.250000,0.312500,0.000000,0.062500,0.375000,0.250000,0.156250,0.312500,0.250000,0.062500,21.212121,33.333333,69.696970,78.787879,84.848485,3.030303,36.363636,48.484848,60.606061,96.969697,6.060606,18.181818,51.515152,75.757576,100.000000,3.030303,36.363636,57.575758,90.909091,100.000000,6.060606,27.272727,51.515152,72.727273,87.878788,9.090909,18.181818,33.333333,48.484848,84.848485,6.060606,18.181818,51.515152,75.757576,100.000000,3.030303,24.242424,42.424242,60.606061,96.969697,21.212121,33.333333,48.484848,72.727273,84.848485,3.030303,36.363636,54.545455,69.696970,96.969697,6.060606,27.272727,63.636364,75.757576,100.000000,9.090909,18.181818,33.333333,48.484848,84.848485,21.212121,33.333333,45.454545,78.787879,84.848485,3.030303,24.242424,51.515152,75.757576,100.000000,69.696970,69.696970,69.696970,69.696970,69.696970,9.090909,30.303030,45.454545,72.727273,84.848485,6.060606,27.272727,51.515152,87.878788,100.000000,3.030303,24.242424,57.575758,69.696970,96.969697,3.030303,24.242424,51.515152,75.757576,100.000000,21.212121,33.333333,69.696970,78.787879,84.848485,9.090909,12.121212,36.363636,60.606061,90.909091
Negative_F675,0.153846,0.307692,0.538462,0.307692,0.538462,0.153846,0.538462,0.307692,0.153846,0.307692,0.538462,0.153846,0.076923,0.923077,0.000000,0.384615,0.230769,0.384615,0.692308,0.153846,0.153846,0.166667,0.166667,0.333333,0.416667,0.083333,0.166667,0.333333,0.166667,0.166667,0.416667,0.083333,0.166667,0.166667,0.000000,0.000000,0.250000,0.333333,0.166667,0.333333,0.166667,0.000000,53.846154,53.846154,53.846154,84.615385,84.615385,23.076923,23.076923,30.769231,46.153846,76.923077,7.692308,15.384615,61.538462,92.307692,100.000000,23.076923,23.076923,30.769231,46.153846,76.923077,15.384615,38.461538,69.230769,92.307692,100.000000,7.692308,7.692308,7.692308,53.846154,53.846154,7.692308,15.384615,61.538462,92.307692,100.000000,23.076923,23.076923,30.769231,46.153846,76.923077,53.846154,53.846154,53.846154,84.615385,84.615385,23.076923,23.076923,30.769231,46.153846,76.923077,15.384615,38.461538,69.230769,92.307692,100.000000,7.692308,7.692308,7.692308,53.846154,53.846154,53.846154,53.846154,53.846154,53.846154,53.846154,7.692308,23.076923,46.153846,76.923077,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.384615,53.846154,69.230769,92.307692,100.000000,7.692308,7.692308,38.461538,61.538462,61.538462,23.076923,30.769231,46.153846,76.923077,84.615385,7.692308,38.461538,61.538462,76.923077,100.000000,53.846154,53.846154,53.846154,84.615385,84.615385,23.076923,23.076923,23.076923,30.769231,30.769231
