ID,CTD_C_hydrophobicity_g1,CTD_C_hydrophobicity_g2,CTD_C_hydrophobicity_g3,CTD_C_vdw_volume_g1,CTD_C_vdw_volume_g2,CTD_C_vdw_volume_g3,CTD_C_polarity_g1,CTD_C_polarity_g2,CTD_C_polarity_g3,CTD_C_polarizability_g1,CTD_C_polarizability_g2,CTD_C_polarizability_g3,CTD_C_charge_g1,CTD_C_charge_g2,CTD_C_charge_g3,CTD_C_secondary_structure_g1,CTD_C_secondary_structure_g2,CTD_C_secondary_structure_g3,CTD_C_solvent_accessibility_g1,CTD_C_solvent_accessibility_g2,CTD_C_solvent_accessibility_g3,CTD_T_hydrophobicity_12,CTD_T_hydrophobicity_13,CTD_T_hydrophobicity_23,CTD_T_vdw_volume_12,CTD_T_vdw_volume_13,CTD_T_vdw_volume_23,CTD_T_polarity_12,CTD_T_polarity_13,CTD_T_polarity_23,CTD_T_polarizability_12,CTD_T_polarizability_13,CTD_T_polarizability_23,CTD_T_charge_12,CTD_T_charge_13,CTD_T_charge_23,CTD_T_secondary_structure_12,CTD_T_secondary_structure_13,CTD_T_secondary_structure_23,CTD_T_solvent_accessibility_12,CTD_T_solvent_accessibility_13,CTD_T_solvent_accessibility_23,CTD_D_hydrophobicity_g1_0,CTD_D_hydrophobicity_g1_25,CTD_D_hydrophobicity_g1_50,CTD_D_hydrophobicity_g1_75,CTD_D_hydrophobicity_g1_100,CTD_D_hydrophobicity_g2_0,CTD_D_hydrophobicity_g2_25,CTD_D_hydrophobicity_g2_50,CTD_D_hydrophobicity_g2_75,CTD_D_hydrophobicity_g2_100,CTD_D_hydrophobicity_g3_0,CTD_D_hydrophobicity_g3_25,CTD_D_hydrophobicity_g3_50,CTD_D_hydrophobicity_g3_75,CTD_D_hydrophobicity_g3_100,CTD_D_vdw_volume_g1_0,CTD_D_vdw_volume_g1_25,CTD_D_vdw_volume_g1_50,CTD_D_vdw_volume_g1_75,CTD_D_vdw_volume_g1_100,CTD_D_vdw_volume_g2_0,CTD_D_vdw_volume_g2_25,CTD_D_vdw_volume_g2_50,CTD_D_vdw_volume_g2_75,CTD_D_vdw_volume_g2_100,CTD_D_vdw_volume_g3_0,CTD_D_vdw_volume_g3_25,CTD_D_vdw_volume_g3_50,CTD_D_vdw_volume_g3_75,CTD_D_vdw_volume_g3_100,CTD_D_polarity_g1_0,CTD_D_polarity_g1_25,CTD_D_polarity_g1_50,CTD_D_polarity_g1_75,CTD_D_polarity_g1_100,CTD_D_polarity_g2_0,CTD_D_polarity_g2_25,CTD_D_polarity_g2_50,CTD_D_polarity_g2_75,CTD_D_polarity_g2_100,CTD_D_polarity_g3_0,CTD_D_polarity_g3_25,CTD_D_polarity_g3_50,CTD_D_polarity_g3_75,CTD_D_polarity_g3_100,CTD_D_polarizability_g1_0,CTD_D_polarizability_g1_25,CTD_D_polarizability_g1_50,CTD_D_polarizability_g1_75,CTD_D_polarizability_g1_100,CTD_D_polarizability_g2_0,CTD_D_polarizability_g2_25,CTD_D_polarizability_g2_50,CTD_D_polarizability_g2_75,CTD_D_polarizability_g2_100,CTD_D_polarizability_g3_0,CTD_D_polarizability_g3_25,CTD_D_polarizability_g3_50,CTD_D_polarizability_g3_75,CTD_D_polarizability_g3_100,CTD_D_charge_g1_0,CTD_D_charge_g1_25,CTD_D_charge_g1_50,CTD_D_charge_g1_75,CTD_D_charge_g1_100,CTD_D_charge_g2_0,CTD_D_charge_g2_25,CTD_D_charge_g2_50,CTD_D_charge_g2_75,CTD_D_charge_g2_100,CTD_D_charge_g3_0,CTD_D_charge_g3_25,CTD_D_charge_g3_50,CTD_D_charge_g3_75,CTD_D_charge_g3_100,CTD_D_secondary_structure_g1_0,CTD_D_secondary_structure_g1_25,CTD_D_secondary_structure_g1_50,CTD_D_secondary_structure_g1_75,CTD_D_secondary_structure_g1_100,CTD_D_secondary_structure_g2_0,CTD_D_secondary_structure_g2_25,CTD_D_secondary_structure_g2_50,CTD_D_secondary_structure_g2_75,CTD_D_secondary_structure_g2_100,CTD_D_secondary_structure_g3_0,CTD_D_secondary_structure_g3_25,CTD_D_secondary_structure_g3_50,CTD_D_secondary_structure_g3_75,CTD_D_secondary_structure_g3_100,CTD_D_solvent_accessibility_g1_0,CTD_D_solvent_accessibility_g1_25,CTD_D_solvent_accessibility_g1_50,CTD_D_solvent_accessibility_g1_75,CTD_D_solvent_accessibility_g1_100,CTD_D_solvent_accessibility_g2_0,CTD_D_solvent_accessibility_g2_25,CTD_D_solvent_accessibility_g2_50,CTD_D_solvent_accessibility_g2_75,CTD_D_solvent_accessibility_g2_100,CTD_D_solvent_accessibility_g3_0,CTD_D_solvent_accessibility_g3_25,CTD_D_solvent_accessibility_g3_50,CTD_D_solvent_accessibility_g3_75,CTD_D_solvent_accessibility_g3_100
Negative_F457,0.263158,0.342105,0.394737,0.394737,0.421053,0.184211,0.394737,0.342105,0.263158,0.342105,0.473684,0.184211,0.157895,0.815789,0.026316,0.394737,0.289474,0.315789,0.631579,0.263158,0.105263,0.081081,0.243243,0.324324,0.270270,0.162162,0.162162,0.324324,0.243243,0.081081,0.297297,0.108108,0.216216,0.270270,0.000000,0.054054,0.189189,0.135135,0.270270,0.324324,0.216216,0.000000,28.947368,42.105263,52.631579,78.947368,86.842105,2.631579,21.052632,47.368421,63.157895,97.368421,5.263158,15.789474,44.736842,76.315789,100.000000,2.631579,21.052632,57.894737,92.105263,100.000000,5.263158,23.684211,44.736842,68.421053,89.473684,7.894737,28.947368,50.000000,84.210526,86.842105,5.263158,15.789474,44.736842,76.315789,100.000000,2.631579,21.052632,47.368421,63.157895,97.368421,28.947368,42.105263,52.631579,78.947368,86.842105,2.631579,21.052632,47.368421,63.157895,97.368421,5.263158,26.315789,52.631579,73.684211,100.000000,7.894737,28.947368,50.000000,84.210526,86.842105,28.947368,39.473684,50.000000,84.210526,86.842105,2.631579,21.052632,47.368421,73.684211,100.000000,71.052632,71.052632,71.052632,71.052632,71.052632,5.263158,31.578947,65.789474,76.315789,86.842105,7.894737,15.789474,34.210526,81.578947,100.000000,2.631579,21.052632,52.631579,63.157895,97.368421,2.631579,21.052632,44.736842,68.421053,100.000000,28.947368,42.105263,52.631579,78.947368,86.842105,10.526316,10.526316,18.421053,63.157895,92.105263
Negative_F839,0.108108,0.540541,0.351351,0.513514,0.270270,0.216216,0.405405,0.432432,0.162162,0.405405,0.378378,0.216216,0.054054,0.891892,0.054054,0.405405,0.324324,0.270270,0.486486,0.108108,0.405405,0.111111,0.111111,0.361111,0.277778,0.166667,0.055556,0.361111,0.166667,0.055556,0.305556,0.111111,0.111111,0.111111,0.000000,0.111111,0.277778,0.166667,0.305556,0.111111,0.305556,0.111111,35.135135,35.135135,64.864865,81.081081,91.891892,2.702703,18.918919,48.648649,72.972973,97.297297,10.810811,27.027027,40.540541,67.567568,100.000000,2.702703,18.918919,48.648649,72.972973,100.000000,10.810811,21.621622,35.135135,54.054054,67.567568,32.432432,59.459459,81.081081,91.891892,97.297297,10.810811,27.027027,54.054054,75.675676,100.000000,2.702703,16.216216,43.243243,62.162162,89.189189,35.135135,64.864865,81.081081,94.594595,97.297297,2.702703,18.918919,48.648649,70.270270,89.189189,8.108108,21.621622,37.837838,56.756757,100.000000,32.432432,59.459459,81.081081,91.891892,97.297297,81.081081,81.081081,81.081081,91.891892,91.891892,2.702703,24.324324,48.648649,72.972973,100.000000,35.135135,35.135135,35.135135,64.864865,64.864865,13.513514,32.432432,48.648649,89.189189,97.297297,5.405405,21.621622,54.054054,75.675676,100.000000,2.702703,18.918919,43.243243,64.864865,86.486486,10.810811,24.324324,48.648649,72.972973,100.000000,35.135135,35.135135,64.864865,81.081081,91.891892,2.702703,18.918919,45.945946,83.783784,97.297297
Negative_F2280,0.212121,0.393939,0.393939,0.424242,0.303030,0.272727,0.424242,0.333333,0.242424,0.363636,0.363636,0.272727,0.121212,0.848485,0.030303,0.272727,0.454545,0.272727,0.606061,0.212121,0.181818,0.156250,0.125000,0.250000,0.312500,0.218750,0.187500,0.250000,0.125000,0.156250,0.187500,0.218750,0.187500,0.218750,0.000000,0.062500,0.187500,0.156250,0.250000,0.250000,0.218750,0.031250,24.242424,33.333333,57.575758,66.666667,100.000000,3.030303,27.272727,45.454545,78.787879,96.969697,6.060606,21.212121,54.545455,75.757576,90.909091,3.030303,24.242424,42.424242,72.727273,93.939394,18.181818,39.393939,54.545455,75.757576,90.909091,6.060606,21.212121,57.575758,78.787879,100.000000,6.060606,21.212121,54.545455,78.787879,90.909091,3.030303,15.151515,42.424242,63.636364,93.939394,24.242424,33.333333,57.575758,66.666667,100.000000,3.030303,15.151515,30.303030,48.484848,93.939394,18.181818,39.393939,60.606061,75.757576,90.909091,6.060606,21.212121,57.575758,78.787879,100.000000,33.333333,33.333333,57.575758,66.666667,100.000000,3.030303,21.212121,48.484848,75.757576,96.969697,24.242424,24.242424,24.242424,24.242424,24.242424,30.303030,48.484848,63.636364,81.818182,100.000000,6.060606,21.212121,54.545455,78.787879,90.909091,3.030303,15.151515,27.272727,42.424242,93.939394,3.030303,21.212121,48.484848,72.727273,90.909091,24.242424,33.333333,57.575758,66.666667,100.000000,12.121212,15.151515,45.454545,93.939394,96.969697
Negative_F383,0.304348,0.369565,0.326087,0.500000,0.217391,0.282609,0.347826,0.260870,0.391304,0.326087,0.391304,0.282609,0.108696,0.804348,0.086957,0.347826,0.413043,0.239130,0.434783,0.304348,0.260870,0.266667,0.155556,0.266667,0.200000,0.311111,0.155556,0.200000,0.266667,0.200000,0.244444,0.155556,0.311111,0.200000,0.000000,0.133333,0.222222,0.200000,0.200000,0.244444,0.311111,0.177778,2.173913,23.913043,47.826087,80.434783,97.826087,4.347826,21.739130,41.304348,69.565217,93.478261,6.521739,30.434783,65.217391,86.956522,100.000000,4.347826,26.086957,45.652174,73.913043,100.000000,8.695652,28.260870,56.521739,80.434783,97.826087,2.173913,23.913043,54.347826,78.260870,89.130435,6.521739,28.260870,52.173913,82.608696,100.000000,4.347826,19.565217,39.130435,69.565217,93.478261,2.173913,23.913043,50.000000,78.260870,97.826087,4.347826,19.565217,41.304348,69.565217,93.478261,6.521739,30.434783,56.521739,86.956522,100.000000,2.173913,23.913043,54.347826,78.260870,89.130435,2.173913,23.913043,54.347826,58.695652,84.782609,4.347826,30.434783,56.521739,78.260870,100.000000,8.695652,8.695652,17.391304,45.652174,47.826087,2.173913,13.043478,50.000000,63.043478,95.652174,4.347826,28.260870,52.173913,86.956522,100.000000,17.391304,36.956522,47.826087,71.739130,97.826087,6.521739,28.260870,52.173913,76.086957,100.000000,2.173913,23.913043,47.826087,80.434783,97.826087,4.347826,19.565217,41.304348,69.565217,93.478261
Negative_F1484,0.304348,0.318841,0.376812,0.376812,0.304348,0.318841,0.434783,0.246377,0.318841,0.231884,0.449275,0.318841,0.159420,0.739130,0.101449,0.362319,0.347826,0.289855,0.420290,0.304348,0.275362,0.205882,0.220588,0.250000,0.176471,0.191176,0.220588,0.220588,0.279412,0.147059,0.176471,0.102941,0.308824,0.264706,0.058824,0.117647,0.235294,0.250000,0.147059,0.205882,0.279412,0.220588,8.695652,26.086957,55.072464,78.260870,100.000000,1.449275,14.492754,43.478261,57.971014,98.550725,10.144928,33.333333,59.420290,82.608696,97.101449,1.449275,17.391304,49.275362,69.565217,98.550725,8.695652,33.333333,62.318841,86.956522,100.000000,4.347826,27.536232,42.028986,71.014493,95.652174,4.347826,27.536232,44.927536,75.362319,97.101449,1.449275,14.492754,50.724638,65.217391,98.550725,8.695652,26.086957,49.275362,78.260870,100.000000,1.449275,13.043478,47.826087,65.217391,98.550725,2.898551,30.434783,59.420290,82.608696,100.000000,4.347826,27.536232,42.028986,71.014493,95.652174,20.289855,28.985507,55.072464,81.159420,95.652174,1.449275,24.637681,50.724638,76.811594,100.000000,11.594203,13.043478,49.275362,72.463768,78.260870,7.246377,30.434783,62.318841,81.159420,100.000000,4.347826,24.637681,44.927536,66.666667,91.304348,1.449275,13.043478,49.275362,69.565217,98.550725,1.449275,30.434783,57.971014,75.362319,97.101449,8.695652,26.086957,55.072464,78.260870,100.000000,2.898551,23.188406,46.376812,65.217391,98.550725
Negative_F2062,0.355932,0.254237,0.389831,0.406780,0.322034,0.271186,0.406780,0.220339,0.372881,0.220339,0.508475,0.271186,0.186441,0.677966,0.135593,0.542373,0.305085,0.152542,0.423729,0.355932,0.220339,0.206897,0.224138,0.189655,0.310345,0.258621,0.172414,0.172414,0.275862,0.189655,0.189655,0.103448,0.327586,0.241379,0.086207,0.155172,0.396552,0.120690,0.051724,0.241379,0.224138,0.189655,1.694915,22.033898,45.762712,69.491525,94.915254,15.254237,27.118644,57.627119,88.135593,100.000000,5.084746,23.728814,59.322034,74.576271,98.305085,6.779661,25.423729,54.237288,74.576271,100.000000,3.389831,20.338983,47.457627,83.050847,98.305085,1.694915,22.033898,49.152542,69.491525,86.440678,5.084746,23.728814,50.847458,72.881356,98.305085,15.254237,27.118644,62.711864,88.135593,100.000000,1.694915,22.033898,45.762712,69.491525,94.915254,15.254237,28.813559,62.711864,88.135593,100.000000,3.389831,20.338983,40.677966,72.881356,98.305085,1.694915,22.033898,49.152542,69.491525,86.440678,1.694915,16.949153,45.762712,77.966102,86.440678,5.084746,27.118644,57.627119,76.271186,100.000000,3.389831,11.864407,44.067797,52.542373,94.915254,1.694915,32.203390,49.152542,79.661017,100.000000,5.084746,20.338983,50.847458,71.186441,93.220339,18.644068,27.118644,30.508475,55.932203,83.050847,5.084746,32.203390,61.016949,81.355932,100.000000,1.694915,22.033898,45.762712,69.491525,94.915254,15.254237,27.118644,50.847458,67.796610,93.220339
Negative_F130,0.266667,0.433333,0.300000,0.433333,0.366667,0.200000,0.300000,0.433333,0.266667,0.400000,0.400000,0.200000,0.133333,0.833333,0.033333,0.533333,0.166667,0.300000,0.533333,0.266667,0.200000,0.344828,0.137931,0.206897,0.413793,0.137931,0.137931,0.206897,0.137931,0.344828,0.344828,0.137931,0.137931,0.275862,0.000000,0.068966,0.172414,0.413793,0.034483,0.275862,0.172414,0.206897,13.333333,26.666667,63.333333,83.333333,96.666667,3.333333,33.333333,53.333333,80.000000,100.000000,6.666667,20.000000,43.333333,56.666667,73.333333,3.333333,33.333333,53.333333,80.000000,100.000000,6.666667,23.333333,66.666667,83.333333,96.666667,10.000000,13.333333,26.666667,43.333333,63.333333,6.666667,20.000000,43.333333,56.666667,73.333333,3.333333,33.333333,53.333333,80.000000,100.000000,13.333333,26.666667,63.333333,83.333333,96.666667,3.333333,30.000000,50.000000,76.666667,100.000000,6.666667,23.333333,66.666667,83.333333,96.666667,10.000000,13.333333,26.666667,43.333333,63.333333,13.333333,13.333333,26.666667,40.000000,63.333333,3.333333,30.000000,53.333333,76.666667,100.000000,96.666667,96.666667,96.666667,96.666667,96.666667,3.333333,26.666667,56.666667,73.333333,96.666667,10.000000,16.666667,20.000000,23.333333,46.666667,30.000000,50.000000,66.666667,80.000000,100.000000,3.333333,20.000000,36.666667,60.000000,86.666667,13.333333,26.666667,63.333333,83.333333,96.666667,16.666667,43.333333,53.333333,93.333333,100.000000
Negative_F1668,0.275862,0.413793,0.310345,0.448276,0.275862,0.275862,0.310345,0.413793,0.275862,0.413793,0.310345,0.275862,0.241379,0.724138,0.034483,0.586207,0.206897,0.206897,0.517241,0.275862,0.206897,0.214286,0.214286,0.321429,0.250000,0.285714,0.214286,0.321429,0.214286,0.214286,0.285714,0.250000,0.250000,0.392857,0.035714,0.035714,0.392857,0.321429,0.035714,0.285714,0.142857,0.142857,6.896552,20.689655,31.034483,44.827586,68.965517,13.793103,24.137931,62.068966,82.758621,100.000000,3.448276,37.931034,51.724138,79.310345,96.551724,13.793103,31.034483,62.068966,82.758621,100.000000,3.448276,10.344828,48.275862,65.517241,86.206897,6.896552,20.689655,41.379310,55.172414,96.551724,3.448276,37.931034,51.724138,79.310345,96.551724,13.793103,24.137931,62.068966,82.758621,100.000000,6.896552,20.689655,31.034483,44.827586,68.965517,13.793103,31.034483,62.068966,82.758621,100.000000,3.448276,17.241379,48.275862,65.517241,86.206897,6.896552,20.689655,41.379310,55.172414,96.551724,6.896552,20.689655,41.379310,55.172414,68.965517,3.448276,34.482759,62.068966,82.758621,100.000000,31.034483,31.034483,31.034483,31.034483,31.034483,3.448276,27.586207,51.724138,75.862069,100.000000,24.137931,34.482759,48.275862,79.310345,86.206897,13.793103,17.241379,31.034483,72.413793,93.103448,3.448276,48.275862,65.517241,82.758621,100.000000,6.896552,20.689655,31.034483,44.827586,68.965517,13.793103,17.241379,24.137931,93.103448,96.551724
Negative_F2325,0.424242,0.242424,0.333333,0.212121,0.212121,0.575758,0.333333,0.212121,0.454545,0.212121,0.212121,0.575758,0.393939,0.606061,0.000000,0.545455,0.272727,0.181818,0.424242,0.424242,0.151515,0.218750,0.375000,0.156250,0.125000,0.250000,0.187500,0.156250,0.375000,0.218750,0.125000,0.250000,0.187500,0.593750,0.000000,0.000000,0.281250,0.250000,0.062500,0.406250,0.062500,0.187500,3.030303,21.212121,39.393939,63.636364,96.969697,9.090909,18.181818,66.666667,78.787879,87.878788,15.151515,27.272727,57.575758,81.818182,100.000000,9.090909,18.181818,69.696970,84.848485,87.878788,36.363636,45.454545,57.575758,75.757576,81.818182,3.030303,21.212121,39.393939,72.727273,100.000000,15.151515,27.272727,57.575758,81.818182,100.000000,9.090909,18.181818,69.696970,84.848485,87.878788,3.030303,21.212121,42.424242,66.666667,96.969697,9.090909,18.181818,69.696970,84.848485,87.878788,36.363636,45.454545,57.575758,75.757576,81.818182,3.030303,21.212121,39.393939,72.727273,100.000000,3.030303,21.212121,39.393939,63.636364,96.969697,9.090909,27.272727,57.575758,78.787879,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.030303,30.303030,45.454545,66.666667,96.969697,15.151515,27.272727,57.575758,78.787879,100.000000,9.090909,18.181818,51.515152,84.848485,87.878788,15.151515,27.272727,51.515152,81.818182,100.000000,3.030303,21.212121,39.393939,63.636364,96.969697,9.090909,66.666667,69.696970,78.787879,93.939394
Negative_F146,0.250000,0.406250,0.343750,0.531250,0.218750,0.250000,0.406250,0.343750,0.250000,0.343750,0.406250,0.250000,0.187500,0.750000,0.062500,0.406250,0.406250,0.187500,0.500000,0.250000,0.250000,0.193548,0.225806,0.290323,0.258065,0.290323,0.129032,0.193548,0.258065,0.161290,0.225806,0.129032,0.290323,0.322581,0.032258,0.096774,0.419355,0.161290,0.096774,0.290323,0.387097,0.129032,18.750000,28.125000,43.750000,78.125000,100.000000,3.125000,21.875000,37.500000,56.250000,84.375000,9.375000,31.250000,62.500000,90.625000,96.875000,3.125000,21.875000,37.500000,62.500000,96.875000,43.750000,50.000000,65.625000,81.250000,90.625000,12.500000,18.750000,40.625000,84.375000,100.000000,9.375000,31.250000,62.500000,84.375000,96.875000,3.125000,21.875000,37.500000,56.250000,75.000000,18.750000,28.125000,43.750000,78.125000,100.000000,3.125000,21.875000,37.500000,56.250000,75.000000,9.375000,43.750000,62.500000,81.250000,96.875000,12.500000,18.750000,40.625000,84.375000,100.000000,18.750000,28.125000,40.625000,87.500000,100.000000,3.125000,21.875000,50.000000,71.875000,96.875000,43.750000,43.750000,43.750000,65.625000,65.625000,3.125000,34.375000,50.000000,81.250000,100.000000,6.250000,15.625000,37.500000,68.750000,96.875000,25.000000,46.875000,53.125000,71.875000,75.000000,3.125000,25.000000,56.250000,75.000000,96.875000,18.750000,28.125000,43.750000,78.125000,100.000000,6.250000,12.500000,37.500000,53.125000,84.375000
Negative_F1924,0.323529,0.441176,0.235294,0.470588,0.264706,0.264706,0.235294,0.441176,0.323529,0.441176,0.294118,0.264706,0.264706,0.705882,0.029412,0.588235,0.176471,0.235294,0.558824,0.323529,0.117647,0.212121,0.181818,0.242424,0.242424,0.272727,0.121212,0.242424,0.181818,0.212121,0.242424,0.272727,0.121212,0.333333,0.060606,0.000000,0.212121,0.363636,0.090909,0.333333,0.181818,0.060606,5.882353,17.647059,29.411765,50.000000,100.000000,2.941176,35.294118,67.647059,85.294118,97.058824,8.823529,23.529412,52.941176,73.529412,94.117647,2.941176,32.352941,58.823529,82.352941,97.058824,8.823529,47.058824,52.941176,73.529412,94.117647,5.882353,20.588235,29.411765,41.176471,100.000000,8.823529,23.529412,52.941176,73.529412,94.117647,2.941176,35.294118,67.647059,85.294118,97.058824,5.882353,17.647059,29.411765,50.000000,100.000000,2.941176,32.352941,58.823529,85.294118,97.058824,8.823529,47.058824,52.941176,73.529412,94.117647,5.882353,20.588235,29.411765,41.176471,100.000000,5.882353,20.588235,29.411765,41.176471,100.000000,2.941176,35.294118,58.823529,79.411765,97.058824,17.647059,17.647059,17.647059,17.647059,17.647059,5.882353,23.529412,41.176471,67.647059,100.000000,11.764706,52.941176,64.705882,76.470588,94.117647,2.941176,17.647059,50.000000,70.588235,91.176471,2.941176,35.294118,64.705882,82.352941,97.058824,5.882353,17.647059,29.411765,50.000000,100.000000,11.764706,11.764706,58.823529,70.588235,91.176471
Negative_F1812,0.214286,0.500000,0.285714,0.571429,0.214286,0.214286,0.285714,0.500000,0.214286,0.500000,0.285714,0.214286,0.142857,0.785714,0.071429,0.500000,0.214286,0.285714,0.714286,0.214286,0.071429,0.307692,0.153846,0.307692,0.230769,0.384615,0.076923,0.307692,0.153846,0.307692,0.230769,0.384615,0.076923,0.307692,0.000000,0.153846,0.307692,0.153846,0.153846,0.384615,0.076923,0.076923,28.571429,28.571429,50.000000,78.571429,78.571429,7.142857,35.714286,71.428571,92.857143,100.000000,14.285714,14.285714,21.428571,42.857143,64.285714,7.142857,28.571429,57.142857,85.714286,100.000000,14.285714,14.285714,21.428571,42.857143,42.857143,50.000000,50.000000,64.285714,78.571429,78.571429,14.285714,14.285714,21.428571,42.857143,64.285714,7.142857,35.714286,71.428571,92.857143,100.000000,28.571429,28.571429,50.000000,78.571429,78.571429,7.142857,28.571429,71.428571,92.857143,100.000000,14.285714,14.285714,21.428571,35.714286,42.857143,50.000000,50.000000,64.285714,78.571429,78.571429,50.000000,50.000000,50.000000,78.571429,78.571429,7.142857,21.428571,57.142857,85.714286,100.000000,28.571429,28.571429,28.571429,28.571429,28.571429,21.428571,50.000000,71.428571,85.714286,92.857143,14.285714,14.285714,42.857143,64.285714,64.285714,7.142857,7.142857,28.571429,35.714286,100.000000,7.142857,21.428571,57.142857,85.714286,100.000000,28.571429,28.571429,50.000000,78.571429,78.571429,35.714286,35.714286,35.714286,35.714286,35.714286
Negative_F1621,0.325581,0.255814,0.418605,0.232558,0.325581,0.441860,0.441860,0.209302,0.348837,0.209302,0.348837,0.441860,0.186047,0.767442,0.046512,0.488372,0.372093,0.139535,0.534884,0.325581,0.139535,0.142857,0.285714,0.309524,0.214286,0.214286,0.261905,0.285714,0.309524,0.095238,0.214286,0.166667,0.309524,0.261905,0.023810,0.071429,0.357143,0.119048,0.166667,0.357143,0.166667,0.071429,13.953488,41.860465,58.139535,86.046512,97.674419,4.651163,11.627907,32.558140,69.767442,100.000000,2.325581,25.581395,44.186047,72.093023,93.023256,4.651163,11.627907,27.906977,69.767442,79.069767,9.302326,37.209302,58.139535,81.395349,93.023256,2.325581,30.232558,46.511628,88.372093,100.000000,2.325581,25.581395,46.511628,72.093023,93.023256,4.651163,11.627907,27.906977,65.116279,74.418605,13.953488,41.860465,67.441860,88.372093,100.000000,4.651163,11.627907,27.906977,69.767442,79.069767,9.302326,32.558140,58.139535,81.395349,93.023256,2.325581,30.232558,46.511628,88.372093,100.000000,13.953488,23.255814,41.860465,88.372093,97.674419,2.325581,25.581395,51.162791,69.767442,100.000000,79.069767,79.069767,79.069767,86.046512,86.046512,2.325581,20.930233,51.162791,86.046512,100.000000,9.302326,30.232558,46.511628,72.093023,90.697674,4.651163,27.906977,32.558140,69.767442,79.069767,4.651163,18.604651,37.209302,69.767442,93.023256,13.953488,41.860465,58.139535,86.046512,97.674419,2.325581,32.558140,46.511628,74.418605,100.000000
Negative_F836,0.148148,0.444444,0.407407,0.407407,0.333333,0.259259,0.444444,0.333333,0.222222,0.333333,0.407407,0.259259,0.037037,0.925926,0.037037,0.148148,0.518519,0.333333,0.518519,0.148148,0.333333,0.153846,0.115385,0.346154,0.153846,0.192308,0.307692,0.269231,0.192308,0.153846,0.230769,0.192308,0.307692,0.038462,0.000000,0.076923,0.115385,0.076923,0.269231,0.153846,0.384615,0.115385,3.703704,3.703704,48.148148,62.962963,74.074074,7.407407,14.814815,33.333333,59.259259,100.000000,22.222222,37.037037,70.370370,85.185185,96.296296,7.407407,14.814815,40.740741,92.592593,100.000000,22.222222,37.037037,51.851852,62.962963,81.481481,3.703704,29.629630,59.259259,77.777778,85.185185,22.222222,37.037037,59.259259,81.481481,96.296296,7.407407,14.814815,33.333333,66.666667,100.000000,3.703704,29.629630,44.444444,62.962963,74.074074,7.407407,14.814815,33.333333,66.666667,100.000000,22.222222,37.037037,55.555556,81.481481,96.296296,3.703704,29.629630,59.259259,77.777778,85.185185,3.703704,3.703704,3.703704,3.703704,3.703704,7.407407,29.629630,55.555556,77.777778,100.000000,48.148148,48.148148,48.148148,48.148148,48.148148,3.703704,3.703704,29.629630,44.444444,48.148148,22.222222,37.037037,59.259259,85.185185,96.296296,7.407407,14.814815,40.740741,66.666667,100.000000,7.407407,22.222222,51.851852,81.481481,96.296296,3.703704,3.703704,48.148148,62.962963,74.074074,14.814815,33.333333,44.444444,66.666667,100.000000
Negative_F1854,0.320755,0.471698,0.207547,0.547170,0.188679,0.264151,0.207547,0.452830,0.339623,0.433962,0.301887,0.264151,0.188679,0.735849,0.075472,0.245283,0.207547,0.547170,0.452830,0.320755,0.226415,0.250000,0.153846,0.115385,0.173077,0.269231,0.173077,0.115385,0.153846,0.250000,0.211538,0.230769,0.211538,0.307692,0.019231,0.096154,0.134615,0.288462,0.134615,0.250000,0.192308,0.153846,1.886792,18.867925,49.056604,83.018868,96.226415,5.660377,37.735849,54.716981,66.037736,100.000000,9.433962,15.094340,43.396226,79.245283,98.113208,5.660377,35.849057,54.716981,67.924528,100.000000,9.433962,24.528302,43.396226,77.358491,94.339623,1.886792,11.320755,32.075472,83.018868,98.113208,9.433962,15.094340,43.396226,79.245283,98.113208,5.660377,35.849057,52.830189,64.150943,100.000000,1.886792,18.867925,49.056604,84.905660,96.226415,5.660377,37.735849,56.603774,75.471698,100.000000,9.433962,24.528302,43.396226,62.264151,94.339623,1.886792,11.320755,32.075472,83.018868,98.113208,1.886792,7.547170,18.867925,49.056604,96.226415,5.660377,30.188679,52.830189,71.698113,100.000000,75.471698,75.471698,77.358491,84.905660,90.566038,1.886792,11.320755,32.075472,83.018868,100.000000,9.433962,15.094340,43.396226,79.245283,98.113208,5.660377,37.735849,56.603774,69.811321,94.339623,9.433962,28.301887,47.169811,67.924528,100.000000,1.886792,18.867925,49.056604,83.018868,96.226415,5.660377,30.188679,50.943396,62.264151,88.679245
